Unnamed: 0,project_id,property_type,sqft,zip,region,has_wood_frame,has_vert_wood_frame,has_horz_wood_frame,wf_vertconst,wf_horzconst,has_concrete,has_glu,num_floors,num_tenants,age,property_type_encoded
2567,429918,Office,86,78752.0,4,0,0,0,"[""Precast concrete"", ""Concrete tilt-up perimeter walls""]","[""No upper floors present""]",1,0,1.0,3.0,,1
2568,413525,Office,30,80138.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,8.0,,1
2569,412927,Office,326,33134.0,3,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,14.0,73.0,,1
2570,584452,Office,123923,84070.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,5.0,9.0,6.0,1
2571,473744,Office,74460,45241.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,4.0,2.0,,1
2572,562098,Industrial,45916,93021.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
2573,567102,Industrial,8176,30236.0,3,0,0,0,"[""Pre-engineered steel structure"", ""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
2574,564474,Industrial,19000,60007.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
2575,562924,Office,217323,58504.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,1
2576,596429,Industrial,20670,48507.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,0
2577,587600,Industrial,10000,30084.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,1.0,1.0,61.0,0
2578,501710,Industrial,15000,13601.0,1,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,0
2579,417472,Industrial,20,13057.0,1,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking and concrete topping""]",1,0,1.0,1.0,,0
2580,381158,Industrial,33,91331.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Steel-framed with steel decking""]",1,0,2.0,1.0,,0
2581,340035,Office,36558,45431.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,4.0,8.0,,1
2582,446286,Industrial,70133,78219.0,4,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""No upper floors present""]",1,0,1.0,4.0,,0
2583,325827,Industrial,36,90252.0,2,1,0,1,"[""Concrete tilt-up perimeter walls""]","[""Wood-framing with wood decking""]",1,0,2.0,12.0,,0
2584,516314,Office,14004,28097.0,3,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,2.0,2.0,,1
2585,439788,Industrial,14,8034.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2586,301225,Office,64,55744.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,5.0,,1
2587,466707,Industrial,20118,30224.0,3,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,0
2588,464879,Industrial,38368,91914.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,5.0,,0
2589,587616,Industrial,100294,30083.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,52.0,0
2590,587623,Industrial,231670,40208.0,3,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,18.0,0
2591,587639,Industrial,195743,75013.0,4,0,0,0,"[""Other"", ""exposed structure, the building was constructed of precast concrete perimeter wall panels. Interior load bearing columns were constructed of steel. Interior and partition walls were framed with light-gauge steel studs. The roof structure was constructed of conventional steel beam and girder framing system.""]","[""No upper floors present""]",1,0,2.0,1.0,,0
2592,534703,Industrial,35795,75244.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
2593,536708,Office,14422,28562.0,3,1,1,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Wood-framed"", ""Steel-framed""]","[""No upper floors present""]",1,0,1.0,1.0,,1
2594,544860,Office,78852,98121.0,2,0,0,0,"[""Cast-in-place concrete"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping"", ""Cast-in-place concrete with concrete decking""]",1,0,7.0,1.0,,1
2595,584680,Industrial,186600,60090.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,2.0,1.0,42.0,0
2596,584719,Industrial,46000,53716.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present"", ""Mezzanine: Steel-framed and metal grating""]",0,0,1.0,1.0,,0
2597,388729,Industrial,70,30058.0,3,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,7.0,,0
2598,589718,Industrial,163000,92591.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,35.0,0
2599,590999,Industrial,156217,28214.0,3,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,,0
2600,587563,Industrial,21064,60101.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,36.0,0
2601,594363,Industrial,7612,49512.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2602,587649,Industrial,46473,46268.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns"", ""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,11.0,47.0,0
2603,590175,Industrial,60850,33054.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,2.0,,0
2604,591000,Industrial,374881,30268.0,3,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""No upper floors present""]",1,0,1.0,0.0,,0
2605,587612,Industrial,104105,30084.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2606,503415,Office,25692,46241.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,4.0,,1
2607,602190,Industrial,164830,28269.0,3,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,30.0,0
2608,602133,Industrial,164830,28273.0,3,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,33.0,0
2609,353595,Industrial,139,76155.0,4,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,,,0
2610,435895,Industrial,230645,35756.0,3,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,0
2611,584083,Office,105450,75038.0,4,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,6.0,25.0,42.0,1
2612,600449,Industrial,150000,38141.0,3,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,1.0,0
2613,610136,Industrial,27174,75220.0,4,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,50.0,0
2614,602163,Industrial,259200,28134.0,3,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,3.0,25.0,0
2615,602127,Industrial,250560,60431.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2616,611228,Industrial,113000,46809.0,2,0,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and wood panel subflooring""]",1,0,1.0,1.0,50.0,0
2617,602178,Industrial,16128,95035.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,3.0,40.0,0
2618,602151,Industrial,355182,92507.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,17.0,0
2619,610115,Industrial,82486,30040.0,3,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,1.0,21.0,0
2620,602199,Industrial,155200,76177.0,4,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,28.0,0
2621,609627,Industrial,31996,27406.0,3,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill"", ""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,39.0,0
2622,602184,Industrial,356521,60439.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2623,610116,Industrial,98658,30096.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,1.0,33.0,0
2624,602132,Industrial,53220,60440.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2625,602131,Industrial,119416,60504.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
2626,602177,Industrial,25344,95035.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
2627,499402,Industrial,112766,67063.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
2628,610122,Industrial,61491,30084.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,2.0,1.0,43.0,0
2630,274120,Office,63,33762.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Steel-framed with steel decking and concrete topping""]",1,0,3.0,15.0,,1
2631,390247,Office,42,32615.0,3,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,1
2632,399727,Industrial,10,94002.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2633,611578,Industrial,50980,92081.0,2,1,0,1,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,,0
2634,613823,Office,5260,54773.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,46.0,1
2635,599722,Industrial,125082,21703.0,1,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,1.0,0
2636,610132,Industrial,78882,60090.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,1.0,,0
2637,597009,Industrial,115316,91761.0,2,1,0,1,"[""Concrete tilt-up perimeter walls""]","[""Wood-framing with wood decking""]",1,0,2.0,1.0,,0
2638,600501,Office,862692,19104.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,6.0,1.0,90.0,1
2639,598767,Industrial,14973,90249.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
2640,599540,Office,43000,30035.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,36.0,1
2641,534137,Office,10000,30052.0,3,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,1
2642,613518,Industrial,59585,21223.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,20.0,0
2643,531348,Industrial,29510,30721.0,3,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",0,0,1.0,1.0,,0
2644,563630,Industrial,10000,10455.0,1,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,2.0,,0
2645,554906,Industrial,261456,17104.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,,0
2646,452516,Industrial,34170,8080.0,1,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,2.0,,0
2647,264858,Industrial,37,90058.0,2,1,0,1,"[""Concrete tilt-up perimeter walls""]","[""Wood-framing with wood decking""]",1,0,2.0,1.0,,0
2648,459872,Industrial,33808,93203.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,0.0,,0
2649,446162,Office,16,95682.0,2,0,1,0,"[""Conventional wood stud platform""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,10.0,,1
2650,341202,Industrial,114,90040.0,2,1,0,1,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,,0
2651,455945,Industrial,130656,85050.0,4,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,1.0,,0
2652,356985,Office,30,85257.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,1.0,,1
2653,602164,Industrial,117498,75063.0,4,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,2.0,15.0,0
2654,610533,Office,49362,40204.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,3.0,,,1
2655,602191,Office,5347,49006.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,19.0,1
2656,612389,Industrial,20800,,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,50.0,0
2657,603678,Office,19202,77503.0,4,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,2.0,39.0,1
2658,512393,Industrial,14000,7004.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2659,370893,Industrial,85,55414.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,,,0
2660,412071,Office,215,75201.0,4,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,22.0,22.0,,1
2661,289698,Office,45696,94577.0,2,1,0,1,"[""Concrete tilt-up perimeter walls""]","[""Wood-framing with wood decking""]",1,0,1.0,1.0,,1
2662,602182,Industrial,38564,33172.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,3.0,42.0,0
2663,602181,Industrial,38582,33172.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,43.0,0
2664,487509,Office,3650,37215.0,3,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,1.0,,1
2665,487525,Industrial,174283,27028.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
2666,465600,Industrial,2820,31408.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
2667,466863,Office,169257,7632.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,3.0,119.0,,1
2668,461784,Office,98676,60625.0,2,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,7.0,19.0,,1
2669,468274,Industrial,25166,76006.0,4,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
2670,336727,Industrial,54,33122.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing"", ""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill"", ""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
2671,416546,Industrial,59,28217.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,10.0,,0
2672,299680,Industrial,9922,94550.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
